,loss,custom_mae,custom_mean_sd,custom_mse,custom_mse_scaled,gaussian_reconstruction_loss,r_squared,r_squared_linreg,run
0,16.993789672851562,0.15236550569534302,0.6059245467185974,0.039729248732328415,0.10823279619216919,16.993791580200195,0.4902755618095398,0.5929292440414429,0.0
1,16.902565002441406,0.1511261910200119,0.6055291295051575,0.03829895332455635,0.10447001457214355,16.90256690979004,0.5096306204795837,0.5886769890785217,0.0
2,16.98951530456543,0.15278996527194977,0.6062111258506775,0.039370499551296234,0.10705223679542542,16.9895076751709,0.49538207054138184,0.5939952731132507,0.0
3,16.90986442565918,0.15055441856384277,0.6057512760162354,0.03820086643099785,0.10413279384374619,16.90985679626465,0.511371910572052,0.5895444750785828,0.0
4,16.975536346435547,0.15376543998718262,0.6058433055877686,0.03944183513522148,0.10747695714235306,16.97554588317871,0.4931507706642151,0.5898092985153198,0.0
5,16.90922737121582,0.15023623406887054,0.6057413816452026,0.038206055760383606,0.10413867235183716,16.90921974182129,0.5106282830238342,0.5986202955245972,0.0
6,16.990890502929688,0.15374651551246643,0.6056724190711975,0.03993259742856026,0.1089051216840744,16.99088478088379,0.4894304573535919,0.5889418721199036,0.0
7,16.973337173461914,0.1518239825963974,0.6057660579681396,0.03947163000702858,0.10761277377605438,16.973346710205078,0.4939716160297394,0.5946890711784363,0.0
8,16.967010498046875,0.1533239483833313,0.6056013107299805,0.039519257843494415,0.10778728127479553,16.967010498046875,0.4947812855243683,0.5825504660606384,0.0
9,17.05912208557129,0.1540001779794693,0.6064983606338501,0.04048750549554825,0.10997864603996277,17.05912208557129,0.4781149625778198,0.5915226340293884,0.0
10,16.976430892944336,0.15272147953510284,0.6058250069618225,0.0395035445690155,0.10760196298360825,16.97641944885254,0.49267226457595825,0.5964451432228088,0.0
11,16.876144409179688,0.14771303534507751,0.6058050990104675,0.037462130188941956,0.10207469016313553,16.876140594482422,0.5192632079124451,0.6017688512802124,0.0
12,17.022493362426758,0.15448658168315887,0.6057103872299194,0.04054727777838707,0.11053887754678726,17.022491455078125,0.4804789125919342,0.5793527364730835,0.0
13,16.895076751708984,0.14970926940441132,0.6058371067047119,0.037812259048223495,0.10302040725946426,16.89508819580078,0.5132533311843872,0.594395101070404,0.0
14,16.883506774902344,0.1478329598903656,0.6060265302658081,0.03736696019768715,0.10175860673189163,16.88351058959961,0.5198187828063965,0.6062537431716919,0.0
15,16.981847763061523,0.15270236134529114,0.6058428287506104,0.03958076611161232,0.10783012211322784,16.981836318969727,0.49175143241882324,0.5895682573318481,0.001
16,17.036752700805664,0.15645182132720947,0.6056845188140869,0.040857333689928055,0.11139260232448578,17.036754608154297,0.47608017921447754,0.5746076107025146,0.001
17,16.979934692382812,0.1530810296535492,0.6057518720626831,0.039628975093364716,0.10801811516284943,16.979948043823242,0.49198371171951294,0.5886619091033936,0.001
18,17.001710891723633,0.15239356458187103,0.6060464382171631,0.03978037089109421,0.10827717185020447,17.001728057861328,0.4877515435218811,0.5806466937065125,0.001
19,16.931066513061523,0.15107175707817078,0.6059063076972961,0.038466740399599075,0.10478872805833817,16.931072235107422,0.5056569576263428,0.5817316174507141,0.001
20,16.98493194580078,0.15210382640361786,0.6056517958641052,0.03984509035944939,0.10863465070724487,16.98493003845215,0.48921477794647217,0.5851877331733704,0.001
21,16.954286575317383,0.15213041007518768,0.6055912971496582,0.039277080446481705,0.10712325572967529,16.95429039001465,0.49623939394950867,0.5897771716117859,0.001
22,17.055864334106445,0.15663164854049683,0.6059271693229675,0.04099079594016075,0.11166354268789291,17.05585289001465,0.47526583075523376,0.5731484293937683,0.001
23,17.07740592956543,0.15634667873382568,0.6058953404426575,0.0414687916636467,0.11298438906669617,17.07741355895996,0.4697887897491455,0.5830839276313782,0.001
24,16.9685115814209,0.14996518194675446,0.6062232255935669,0.03894887864589691,0.10586559027433395,16.968515396118164,0.49914103746414185,0.5932109355926514,0.001
25,16.925365447998047,0.1518269181251526,0.6057050228118896,0.03856487572193146,0.1051466315984726,16.925369262695312,0.505094051361084,0.5851895213127136,0.001
26,17.00931739807129,0.1543756127357483,0.6055077314376831,0.040485233068466187,0.11045344918966293,17.009305953979492,0.4811978042125702,0.5747454166412354,0.001
27,17.035491943359375,0.1545795202255249,0.6062212586402893,0.040310706943273544,0.10959427058696747,17.03548812866211,0.4830396771430969,0.5761897563934326,0.001
28,17.113300323486328,0.1586306244134903,0.6060082316398621,0.04213764891028404,0.11461735516786575,17.113300323486328,0.45895659923553467,0.5728121399879456,0.001
29,17.053367614746094,0.15399032831192017,0.6062110066413879,0.04066597670316696,0.11059591919183731,17.053363800048828,0.4786972999572754,0.5935348272323608,0.001
30,16.98405647277832,0.1540655642747879,0.6055602431297302,0.03991946578025818,0.1088874340057373,16.984058380126953,0.4897189438343048,0.5848342776298523,0.01
31,17.039535522460938,0.15404640138149261,0.6061195135116577,0.04046139493584633,0.1101265475153923,17.03952407836914,0.48053017258644104,0.5801815390586853,0.01
32,16.93257713317871,0.15086126327514648,0.6059770584106445,0.038438908755779266,0.10467065125703812,16.93256950378418,0.5064013004302979,0.5819739103317261,0.01
33,17.063140869140625,0.1559714525938034,0.6058123111724854,0.04126361012458801,0.11244943737983704,17.06313705444336,0.47277796268463135,0.5755643844604492,0.01
34,16.927881240844727,0.1511363536119461,0.6057025194168091,0.03863381966948509,0.10530763864517212,16.92788314819336,0.5065160989761353,0.5885723233222961,0.01
35,17.063682556152344,0.1570107638835907,0.6057744026184082,0.041314683854579926,0.11259825527667999,17.063703536987305,0.47136494517326355,0.5650888085365295,0.01
36,16.972909927368164,0.15364255011081696,0.605866014957428,0.03937593847513199,0.10725182294845581,16.972911834716797,0.4941377341747284,0.5709349513053894,0.01
37,17.011343002319336,0.15462236106395721,0.6058676242828369,0.04014355316758156,0.10937585681676865,17.011337280273438,0.4861358404159546,0.574169397354126,0.01
38,16.99365234375,0.15488263964653015,0.6058356165885925,0.03981718048453331,0.1085018664598465,16.99364471435547,0.48850011825561523,0.5684031248092651,0.01
39,17.131765365600586,0.1618071049451828,0.6057713627815247,0.04271252825856209,0.1164076030254364,17.131755828857422,0.45364341139793396,0.5434600710868835,0.01
40,17.106592178344727,0.15951280295848846,0.605651319026947,0.04232826456427574,0.11539912223815918,17.10658836364746,0.45756205916404724,0.5513327717781067,0.01
41,17.17391014099121,0.16095323860645294,0.6058959364891052,0.04342886433005333,0.11832781881093979,17.173919677734375,0.4432043433189392,0.5415310263633728,0.01
42,17.0568790435791,0.15650832653045654,0.6058246493339539,0.04112130403518677,0.11207184940576553,17.056867599487305,0.474714070558548,0.568695604801178,0.01
43,17.061681747436523,0.15650509297847748,0.6059363484382629,0.04109297692775726,0.11195366829633713,17.06167984008789,0.47663062810897827,0.576932430267334,0.01
44,17.18507194519043,0.16135987639427185,0.6060200333595276,0.043530188500881195,0.11853284388780594,17.185073852539062,0.4410838186740875,0.5343231558799744,0.01
45,17.168262481689453,0.16145290434360504,0.605804979801178,0.04343164339661598,0.11830975115299225,17.16824722290039,0.44608068466186523,0.5486090183258057,0.1
46,17.158361434936523,0.16127325594425201,0.6059954166412354,0.04301992058753967,0.11713400483131409,17.158370971679688,0.4478253126144409,0.5340836048126221,0.1
47,17.38606834411621,0.17084112763404846,0.605988085269928,0.04767467454075813,0.12980033457279205,17.386077880859375,0.3903401792049408,0.4922032654285431,0.1
48,17.45517349243164,0.17344379425048828,0.6060507297515869,0.04902020841836929,0.13343295454978943,17.45516586303711,0.37372463941574097,0.48777350783348083,0.1
49,17.313796997070312,0.16835899651050568,0.6059591174125671,0.046227287501096725,0.12587951123714447,17.313796997070312,0.40689805150032043,0.4944738745689392,0.1
50,17.28472137451172,0.16585321724414825,0.6058754324913025,0.0457300990819931,0.12453984469175339,17.28471565246582,0.41320744156837463,0.5042378306388855,0.1
51,17.489734649658203,0.17534126341342926,0.6060997247695923,0.04968642815947533,0.13520638644695282,17.48973274230957,0.3642042577266693,0.4695548713207245,0.1
52,17.657960891723633,0.1782529205083847,0.6064232587814331,0.05280008912086487,0.14347968995571136,17.657958984375,0.32349535822868347,0.4535098671913147,0.1
53,17.47810935974121,0.17381195724010468,0.606048047542572,0.04948971047997475,0.1347295045852661,17.478113174438477,0.36673399806022644,0.47655391693115234,0.1
54,17.623023986816406,0.1787036657333374,0.6064751744270325,0.05202426388859749,0.14138194918632507,17.62303924560547,0.3334132134914398,0.4487818777561188,0.1
55,17.590003967285156,0.17706730961799622,0.6061401963233948,0.051700662821531296,0.14063501358032227,17.589994430541992,0.338432639837265,0.45388704538345337,0.1
56,17.481103897094727,0.17381149530410767,0.6059673428535461,0.04963099956512451,0.13514582812786102,17.481103897094727,0.36400845646858215,0.46818241477012634,0.1
57,17.664020538330078,0.18134094774723053,0.6060706377029419,0.05327131226658821,0.14498406648635864,17.664016723632812,0.3162026107311249,0.4286671280860901,0.1
58,17.530799865722656,0.17443998157978058,0.6060096025466919,0.0506339855492115,0.13778848946094513,17.530790328979492,0.3485194146633148,0.45738619565963745,0.1
59,17.524368286132812,0.17617979645729065,0.6060712337493896,0.05042668431997299,0.13722442090511322,17.52434539794922,0.3520740270614624,0.4532565474510193,0.1
60,17.752370834350586,0.1836523413658142,0.6060889363288879,0.05505361035466194,0.1498187631368637,17.75237464904785,0.2947179675102234,0.43093985319137573,0.5
61,17.685455322265625,0.1819378286600113,0.6066815853118896,0.0530991330742836,0.1441851705312729,17.685453414916992,0.318256676197052,0.425354540348053,0.5
62,17.492101669311523,0.1757863461971283,0.6059900522232056,0.04983746260404587,0.1356787532567978,17.492094039916992,0.35836872458457947,0.4506671726703644,0.5
63,17.75349998474121,0.18452079594135284,0.6061116456985474,0.05503682792186737,0.14980287849903107,17.753494262695312,0.2956629693508148,0.4270387589931488,0.5
64,17.62455177307129,0.17993448674678802,0.6058875322341919,0.05264560505747795,0.14339400827884674,17.624553680419922,0.3259633779525757,0.4324081242084503,0.5
65,17.603118896484375,0.17848126590251923,0.6062843799591064,0.051803138107061386,0.14089711010456085,17.603105545043945,0.3365064561367035,0.44702625274658203,0.5
66,17.68218231201172,0.18207049369812012,0.606110155582428,0.053605858236551285,0.14585016667842865,17.68219566345215,0.3121618926525116,0.42093560099601746,0.5
67,17.583438873291016,0.17480503022670746,0.6065163016319275,0.05119659751653671,0.1390320509672165,17.58343505859375,0.34380772709846497,0.46331143379211426,0.5
68,17.736474990844727,0.18407517671585083,0.6061174869537354,0.05469658225774765,0.14884664118289948,17.736482620239258,0.29817143082618713,0.4104372560977936,0.5
69,17.597599029541016,0.17901873588562012,0.6063257455825806,0.05165315046906471,0.14045169949531555,17.597610473632812,0.33756932616233826,0.4426320195198059,0.5
70,17.618669509887695,0.17992350459098816,0.6061174869537354,0.05231253430247307,0.1423034965991974,17.6186580657959,0.3289641737937927,0.43554240465164185,0.5
71,17.508275985717773,0.17580336332321167,0.6059849858283997,0.050188977271318436,0.1366235315799713,17.508262634277344,0.3532509505748749,0.44920092821121216,0.5
72,17.771596908569336,0.18343187868595123,0.6063128113746643,0.05522988364100456,0.15017805993556976,17.771602630615234,0.29347196221351624,0.4313075542449951,0.5
73,17.677995681762695,0.17973878979682922,0.6064757704734802,0.05316740274429321,0.14443519711494446,17.677997589111328,0.3158877491950989,0.43501925468444824,0.5
74,17.844507217407227,0.18890084326267242,0.6062238216400146,0.05680003762245178,0.1545001119375229,17.844518661499023,0.27382341027259827,0.40029376745224,0.5
75,17.624338150024414,0.18007715046405792,0.6062401533126831,0.052277643233537674,0.14220479130744934,17.624340057373047,0.32934048771858215,0.430852472782135,1.0
76,17.75750732421875,0.1829279512166977,0.6066264510154724,0.054634127765893936,0.14835569262504578,17.757505416870117,0.29950907826423645,0.4249579608440399,1.0
77,17.689350128173828,0.18097136914730072,0.6065368056297302,0.053319331258535385,0.14485453069210052,17.68935775756836,0.31215429306030273,0.42701613903045654,1.0
78,17.643218994140625,0.17914709448814392,0.6061096787452698,0.052800651639699936,0.14368970692157745,17.643211364746094,0.3242681622505188,0.44743815064430237,1.0
79,17.666940689086914,0.18081535398960114,0.6062628626823425,0.05312716215848923,0.14449629187583923,17.666940689086914,0.31729671359062195,0.4245423972606659,1.0
80,17.711986541748047,0.1822466105222702,0.6062537431716919,0.05405969172716141,0.14704394340515137,17.71197509765625,0.3068549335002899,0.4258595407009125,1.0
81,17.579662322998047,0.17744053900241852,0.6062824130058289,0.05135924369096756,0.13960886001586914,17.579652786254883,0.34020543098449707,0.443870484828949,1.0
82,17.679140090942383,0.18155992031097412,0.6061480045318604,0.05349739268422127,0.1455664187669754,17.67914390563965,0.3139273226261139,0.4316991865634918,1.0
83,17.615819931030273,0.17985273897647858,0.6059563755989075,0.05240815877914429,0.142684206366539,17.615829467773438,0.3259355127811432,0.4290996789932251,1.0
84,17.655628204345703,0.18233709037303925,0.6058940291404724,0.05328110605478287,0.1450989693403244,17.655611038208008,0.3170076608657837,0.42833206057548523,1.0
85,17.700157165527344,0.18154385685920715,0.6063433289527893,0.053751882165670395,0.14610227942466736,17.70014762878418,0.3089108169078827,0.4252152740955353,1.0
86,17.497068405151367,0.17268067598342896,0.6064428091049194,0.0495094396173954,0.1345159113407135,17.49706268310547,0.3602571189403534,0.46066784858703613,1.0
87,17.690031051635742,0.18153168261051178,0.6062420010566711,0.05362758785486221,0.14585018157958984,17.690038681030273,0.31114500761032104,0.4268575608730316,1.0
88,17.46094512939453,0.17278535664081573,0.6060692667961121,0.04913996532559395,0.13371098041534424,17.460933685302734,0.36919164657592773,0.4649500846862793,1.0
89,17.53753089904785,0.17504242062568665,0.6061102747917175,0.050657112151384354,0.13782064616680145,17.53753089904785,0.34879380464553833,0.46023187041282654,1.0
